Time(s),CH1V,CH2V
-6.000000e-04,2.416000e-01,4.949333e-01
-5.800000e-04,2.373333e-01,5.090667e-01
-5.600000e-04,2.546667e-01,5.042667e-01
-5.400000e-04,2.416000e-01,4.949333e-01
-5.200000e-04,2.546667e-01,4.808000e-01
-5.000000e-04,2.546667e-01,4.760000e-01
-4.800000e-04,2.330667e-01,4.901333e-01
-4.600000e-04,2.373333e-01,4.856000e-01
-4.400000e-04,2.589333e-01,4.856000e-01
-4.200000e-04,2.373333e-01,4.714667e-01
-4.000000e-04,2.416000e-01,4.666667e-01
-3.800000e-04,2.504000e-01,4.570667e-01
-3.600000e-04,2.416000e-01,4.570667e-01
-3.400000e-04,2.242667e-01,4.477333e-01
-3.200000e-04,2.461333e-01,4.429334e-01
-3.000000e-04,2.589333e-01,4.525333e-01
-2.800000e-04,2.634667e-01,4.242667e-01
-2.600000e-04,2.504000e-01,4.429334e-01
-2.400000e-04,2.242667e-01,4.242667e-01
-2.200000e-04,2.504000e-01,4.477333e-01
-2.000000e-04,2.416000e-01,4.666667e-01
-1.800000e-04,2.546667e-01,4.194667e-01
-1.600000e-04,2.461333e-01,4.146667e-01
-1.400000e-04,2.416000e-01,4.288000e-01
-1.200000e-04,2.461333e-01,4.336000e-01
-1.000000e-04,2.416000e-01,3.960000e-01
-8.000000e-05,2.330667e-01,4.242667e-01
-6.000000e-05,2.546667e-01,4.005333e-01
-4.000000e-05,2.589333e-01,4.288000e-01
-2.000000e-05,2.546667e-01,4.194667e-01
-6.987683e-17,2.546667e-01,3.960000e-01
2.000000e-05,5.182133e+00,6.080000e-01
4.000000e-05,5.186400e+00,7.733334e-01
6.000000e-05,5.186400e+00,9.570667e-01
8.000000e-05,5.199467e+00,1.103467e+00
1.000000e-04,5.164800e+00,1.277867e+00
1.200000e-04,5.177867e+00,1.433600e+00
1.400000e-04,5.177867e+00,1.574933e+00
1.600000e-04,5.195200e+00,1.749600e+00
1.800000e-04,5.190667e+00,1.858133e+00
2.000000e-04,5.177867e+00,2.013600e+00
